BatchID,Start Date,Start Time,Start Date+Time, Num Nodes, Duration (s), Bytes Read, Bytes Written,Bytes Read (GB),Bytes Written (GB), Opens, Closes, GetAttr, SetAttr,Avg. GB Read/node,Avg. GB Written/node
3042355,10/30/16,20:26:13,10/30/16 20:26,300,6887,2.54772E+11,76806736830,237.2753487,71.53184789,"1,251,055","291,701","268,614","70,715",0.79092,0.23844
3042356,10/30/16,20:29:09,10/30/16 20:29,145,6681,1.00081E+11,36895035607,93.20802307,34.36117955,"605,019","141,552","126,115","34,195",0.64281,0.23697
3042359,10/30/16,20:36:14,10/30/16 20:36,15,6481,3110703104,2979590188,2.897068024,2.774959605,"62,823","14,589","12,650","3,555",0.19314,0.18500
3042361,10/30/16,20:36:18,10/30/16 20:36,15,6878,4955996160,2860316925,4.615631104,2.663877723,"62,758","14,612","13,806","3,555",0.30771,0.17759
3042393,10/30/16,21:15:46,10/30/16 21:15,15,6524,3216252928,2891916683,2.995368958,2.693307291,"62,547","14,489","10,801","3,555",0.19969,0.17955
3042394,10/30/16,21:15:50,10/30/16 21:15,15,6733,6342742016,2892171270,5.907138824,2.693544393,"62,672","14,526","14,929","3,555",0.39381,0.17957
3042395,10/30/16,21:16:05,10/30/16 21:16,15,6731,5659619328,2833252636,5.270931244,2.638672139,"62,612","14,510","11,674","3,555",0.35140,0.17591
3042396,10/30/16,21:16:08,10/30/16 21:16,15,6255,1578459136,2302376590,1.470054626,2.144255294,"54,343","12,734","10,270","3,049",0.09800,0.14295
3042403,10/30/16,21:36:44,10/30/16 21:36,15,6312,6129250304,2587316144,5.708309174,2.409625933,"59,987","14,072","10,058","3,346",0.38055,0.16064
3042414,10/30/16,21:53:23,10/30/16 21:53,18,6539,7995420672,2343346393,7.446315765,2.182411396,"61,195","14,358","10,432","3,298",0.41368,0.12125
3042416,10/30/16,21:59:52,10/30/16 21:59,15,6355,6569431040,3100945440,6.11825943,2.887980491,"62,629","14,615","10,622","3,555",0.40788,0.19253
3042443,10/30/16,22:25:56,10/30/16 22:25,15,6292,7689895936,2740205600,7.161773682,2.552015334,"62,749","14,647","12,618","3,555",0.47745,0.17013
3042444,10/30/16,22:26:08,10/30/16 22:26,15,6318,3358355456,2896252531,3.12771225,2.697345364,"62,618","14,516","11,241","3,555",0.20851,0.17982
3042455,10/30/16,22:33:30,10/30/16 22:33,15,6327,5978271744,2613849511,5.567699432,2.434337056,"60,020","13,921","10,119","3,342",0.37118,0.16229
3042457,10/30/16,22:33:33,10/30/16 22:33,15,6643,3585425408,2716175630,3.339187622,2.529635681,"62,782","14,636","10,708","3,555",0.22261,0.16864
3042465,10/30/16,22:33:37,10/30/16 22:33,15,6371,4929990656,2736717296,4.591411591,2.548766598,"62,798","14,660","11,239","3,555",0.30609,0.16992
3042498,10/30/16,23:11:40,10/30/16 23:11,15,6165,4012326912,2633552221,3.73677063,2.452686635,"60,026","14,059","10,232","3,353",0.24912,0.16351
3042499,10/30/16,23:12:05,10/30/16 23:12,22,6406,6449442816,4520718526,6.006511688,4.210247217,"92,089","21,513","15,878","5,214",0.27302,0.19137
3042501,10/30/16,23:13:44,10/30/16 23:13,15,6153,6579421184,2769382970,6.127563477,2.579188878,"62,816","14,582","10,722","3,555",0.40850,0.17195
3042502,10/30/16,23:14:39,10/30/16 23:14,18,6426,2686660608,3680435373,2.502147675,3.427672547,"75,310","17,614","13,243","4,266",0.13901,0.19043
3042506,10/30/16,23:22:50,10/30/16 23:22,15,6395,6598897664,2978383351,6.145702362,2.773835651,"62,688","14,586","10,635","3,555",0.40971,0.18492
3042512,10/30/16,23:30:34,10/30/16 23:30,15,6132,4101611520,2437136853,3.819923401,2.269760569,"59,999","14,032","10,955","3,406",0.25466,0.15132
3042513,10/30/16,23:30:37,10/30/16 23:30,15,6481,5803958272,2972038186,5.405357361,2.767926255,"62,628","14,570","11,011","3,555",0.36036,0.18453
3042516,10/30/16,23:36:09,10/30/16 23:36,15,6242,3485458432,2625987387,3.246086121,2.445641334,"62,742","14,640","10,626","3,555",0.21641,0.16304
3042524,10/30/16,23:51:37,10/30/16 23:51,15,6217,4677824512,2458101767,4.356563568,2.289285666,"59,903","13,980","11,927","3,357",0.29044,0.15262
3042541,10/31/16,0:25:25,10/31/16 0:25,21,6130,10486181888,3039266125,9.766017914,2.830537152,"76,595","17,985","13,203","4,255",0.46505,0.13479
3042549,10/31/16,0:44:09,10/31/16 0:44,103,6560,71475462144,23610680071,66.56671143,21.98915935,"432,391","101,289","78,080","24,411",0.64628,0.21349
3042550,10/31/16,0:44:40,10/31/16 0:44,95,6646,65966923776,21297781818,61.43648529,19.835105,"398,425","93,075","73,776","22,515",0.64670,0.20879
3042558,10/31/16,0:54:31,10/31/16 0:54,15,6777,3829444608,2750226690,3.566448212,2.561348202,"62,795","14,781","11,309","3,555",0.23776,0.17076
3042565,10/31/16,0:54:34,10/31/16 0:54,15,6110,5647888384,2638233514,5.260005951,2.457046429,"62,662","14,472","10,403","3,555",0.35067,0.16380
3042568,10/31/16,0:55:06,10/31/16 0:55,15,6092,6823362560,2693583201,6.354751587,2.508594842,"62,884","14,798","11,635","3,555",0.42365,0.16724
3042569,10/31/16,0:55:09,10/31/16 0:55,15,6605,6176661504,2619951402,5.752464294,2.440019885,"62,586","14,528","12,565","3,555",0.38350,0.16267
3042570,10/31/16,0:55:12,10/31/16 0:55,15,6452,4498026496,2774142298,4.189113617,2.583621347,"62,675","14,617","12,008","3,555",0.27927,0.17224
3042571,10/31/16,0:55:16,10/31/16 0:55,15,6453,5835399168,2751508997,5.434638977,2.562542443,"62,662","14,604","13,851","3,555",0.36231,0.17084
3042573,10/31/16,1:03:06,10/31/16 1:03,201,6851,1.70751E+11,50568385435,159.0238838,47.09547892,"842,251","196,689","186,894","47,637",0.79116,0.23431
3042576,10/31/16,1:15:46,10/31/16 1:15,102,6518,82090737664,25827570752,76.45295715,24.05379969,"426,189","98,849","76,076","24,174",0.74954,0.23582
3042579,10/31/16,1:19:28,10/31/16 1:19,144,6757,1.16381E+11,35733993539,108.3885269,33.27987486,"599,586","139,581","112,052","33,941",0.75270,0.23111
3042580,10/31/16,1:26:54,10/31/16 1:26,24,6555,15745253376,5421093012,14.66390991,5.048786301,"100,336","23,232","17,254","5,688",0.61100,0.21037
3042581,10/31/16,1:30:06,10/31/16 1:30,24,6521,8324521984,5103324095,7.752815247,4.752840935,"100,515","23,411","17,130","5,688",0.32303,0.19804
3042583,10/31/16,1:32:16,10/31/16 1:32,24,6261,7632740352,5060387709,7.108543396,4.71285331,"100,400","23,340","18,171","5,688",0.29619,0.19637
3042584,10/31/16,1:32:46,10/31/16 1:32,78,6690,49244712960,19391132905,45.86271286,18.05939982,"327,514","77,178","61,276","18,486",0.58798,0.23153
3042587,10/31/16,1:36:18,10/31/16 1:36,117,6424,90822172672,28398759510,84.58473969,26.44840582,"490,076","114,326","89,697","27,729",0.72295,0.22605
3042589,10/31/16,1:38:12,10/31/16 1:38,122,7022,1.03941E+11,30014794043,96.80244446,27.95345526,"508,491","118,950","99,529","28,771",0.79346,0.22913
3042591,10/31/16,1:40:40,10/31/16 1:40,300,6621,2.47936E+11,75529394201,230.9080391,70.34222987,"1,250,956","290,392","257,994","70,730",0.76969,0.23447
3042608,10/31/16,2:20:20,10/31/16 2:20,18,6418,3953229824,3356832829,3.681732178,3.126294193,"69,651","16,181","11,658","3,918",0.20454,0.17368
3042652,10/31/16,3:42:56,10/31/16 3:42,15,6317,4714594304,2313749973,4.390808105,2.154847582,"54,253","12,688","9,079","3,009",0.29272,0.14366
3042653,10/31/16,3:47:04,10/31/16 3:47,15,6421,3960274944,3071844321,3.688293457,2.860877962,"62,507","14,493","10,475","3,555",0.24589,0.19073
3042675,10/31/16,4:40:45,10/31/16 4:40,15,6347,4891865088,2889972578,4.555904388,2.691496702,"62,975","14,741","11,566","3,555",0.30373,0.17943
3042680,10/31/16,4:50:54,10/31/16 4:50,22,6355,8170024960,4384858185,7.60892868,4.083717414,"89,185","20,612","15,192","5,017",0.34586,0.18562
3042681,10/31/16,4:51:27,10/31/16 4:51,15,6798,5382123520,3026436150,5.012493134,2.818588307,"62,594","14,492","10,358","3,555",0.33417,0.18791
3042726,10/31/16,5:38:04,10/31/16 5:38,15,6082,3022647296,2742149954,2.815059662,2.553826155,"62,789","14,599","10,704","3,555",0.18767,0.17026
3042794,10/31/16,6:27:17,10/31/16 6:27,15,6376,6199578624,2753893927,5.773807526,2.564763582,"62,634","14,488","10,577","3,555",0.38492,0.17098
3042809,10/31/16,6:44:03,10/31/16 6:44,15,6401,2914529280,2798648645,2.714366913,2.606444662,"62,588","14,486","11,870","3,555",0.18096,0.17376
3042810,10/31/16,6:44:06,10/31/16 6:44,15,6577,3696603136,2740965601,3.44272995,2.55272314,"62,649","14,503","10,338","3,555",0.22952,0.17018
3042815,10/31/16,6:47:57,10/31/16 6:47,18,6371,3268816896,2865897681,3.044322968,2.669075207,"69,710","16,328","11,975","3,928",0.16913,0.14828
3042825,10/31/16,6:55:52,10/31/16 6:55,15,6488,5312385024,2592160318,4.947544098,2.414137421,"62,749","14,647","10,549","3,555",0.32984,0.16094
3042829,10/31/16,6:58:31,10/31/16 6:58,15,6387,5578153984,2836353556,5.19506073,2.641560096,"62,784","14,594","10,608","3,555",0.34634,0.17610
3042830,10/31/16,6:58:44,10/31/16 6:58,15,6197,9516040192,2729055116,8.862503052,2.541630637,"62,846","14,612","10,662","3,555",0.59083,0.16944
3042837,10/31/16,6:59:04,10/31/16 6:59,16,6190,3616247808,2967304935,3.367893219,2.763518072,"66,941","15,597","11,424","3,792",0.21049,0.17272
3042838,10/31/16,6:59:56,10/31/16 6:59,16,6342,5042941952,2955124579,4.696605682,2.752174231,"67,035","15,559","11,567","3,792",0.29354,0.17201
3042849,10/31/16,7:15:16,10/31/16 7:15,15,6966,6456918016,2493266131,6.013473511,2.322035032,"62,703","14,601","10,673","3,555",0.40090,0.15480
3042854,10/31/16,7:19:42,10/31/16 7:19,31,6337,20571947008,7282133171,19.15911865,6.782015014,"129,619","30,217","23,943","7,347",0.61804,0.21877
3042855,10/31/16,7:21:16,10/31/16 7:21,15,6416,3717922816,3012519616,3.462585449,2.805627525,"62,695","14,593","10,598","3,555",0.23084,0.18704
3042867,10/31/16,8:08:32,10/31/16 8:08,15,6405,4013608960,2953557002,3.73796463,2.750714311,"62,976","14,882","11,593","3,555",0.24920,0.18338
3042868,10/31/16,8:14:19,10/31/16 8:14,15,6402,8022781952,2583481084,7.471797943,2.406054255,"59,848","13,969","10,792","3,346",0.49812,0.16040
3042949,10/31/16,8:46:15,10/31/16 8:46,15,6348,3595128832,2690544850,3.34822464,2.505765157,"62,955","14,905","10,707","3,555",0.22321,0.16705
3042971,10/31/16,9:01:05,10/31/16 9:01,15,6371,3667947520,2960086946,3.416042328,2.756795796,"62,751","14,605","14,878","3,555",0.22774,0.18379
3042980,10/31/16,9:07:23,10/31/16 9:07,15,6809,5995192320,2623783595,5.583457947,2.443588893,"62,604","14,502","14,220","3,555",0.37223,0.16291
3042981,10/31/16,9:07:26,10/31/16 9:07,15,6456,5339525120,2899000975,4.972820282,2.699905052,"62,943","14,929","11,714","3,555",0.33152,0.17999
3042985,10/31/16,9:07:38,10/31/16 9:07,15,6388,2930769920,2950562055,2.729492188,2.74792505,"62,978","14,920","12,598","3,555",0.18197,0.18320
3042986,10/31/16,9:09:13,10/31/16 9:09,15,6341,4996468736,2821890612,4.653324127,2.62809043,"62,748","14,602","14,260","3,555",0.31022,0.17521
3042998,10/31/16,9:21:01,10/31/16 9:21,21,6572,5387304960,4330100853,5.017318726,4.032720675,"88,233","20,855","15,808","4,977",0.23892,0.19203
3043057,10/31/16,9:53:42,10/31/16 9:53,15,6315,3327168512,2710595690,3.098667145,2.524438957,"63,110","14,920","11,256","3,555",0.20658,0.16830
3043062,10/31/16,9:56:50,10/31/16 9:56,15,6556,5253083136,2462775969,4.892314911,2.293638856,"60,273","14,306","10,712","3,358",0.32615,0.15291
3043099,10/31/16,10:10:11,10/31/16 10:10,15,6322,5065236480,2692341203,4.71736908,2.507438141,"62,665","14,607","10,798","3,555",0.31449,0.16716
3043117,10/31/16,10:20:41,10/31/16 10:20,15,6713,3865890816,2484561440,3.600391388,2.313928157,"63,032","14,902","11,209","3,555",0.24003,0.15426
3043118,10/31/16,10:20:45,10/31/16 10:20,15,6457,3229319168,2723415282,3.007537842,2.536378132,"63,109","14,883","11,395","3,555",0.20050,0.16909
3043120,10/31/16,10:20:46,10/31/16 10:20,15,6322,2683162624,2661906367,2.498889923,2.479093491,"62,792","14,734","12,016","3,555",0.16659,0.16527
3043122,10/31/16,10:20:49,10/31/16 10:20,15,6708,5335609344,2729672475,4.969173431,2.542205597,"62,729","14,627","11,293","3,555",0.33128,0.16948
3043123,10/31/16,10:22:07,10/31/16 10:22,15,6475,2946576384,2659382190,2.744213104,2.476742668,"62,810","14,620","10,767","3,555",0.18295,0.16512
3043260,10/31/16,11:20:45,10/31/16 11:20,15,6421,7918288896,2889734706,7.374481201,2.691275166,"62,924","14,646","11,058","3,555",0.49163,0.17942
3043263,10/31/16,11:20:48,10/31/16 11:20,15,6397,2653564928,2431423197,2.471324921,2.264439312,"59,919","13,908","12,297","3,380",0.16475,0.15096
3043267,10/31/16,11:20:51,10/31/16 11:20,15,6308,2993881088,2523528719,2.788269043,2.350219264,"62,634","14,532","11,143","3,555",0.18588,0.15668
3043270,10/31/16,11:21:04,10/31/16 11:21,37,6458,19361349632,7993441026,18.03166199,7.444472076,"152,272","35,201","27,550","8,575",0.48734,0.20120
3043384,10/31/16,11:34:15,10/31/16 11:34,37,6224,25768525824,7911392010,23.99880981,7.368057976,"155,711","36,793","28,622","8,769",0.64862,0.19914
3043399,10/31/16,11:44:26,10/31/16 11:44,52,6708,29612965888,11998497778,27.57922363,11.17447184,"214,943","50,174","38,799","12,112",0.53037,0.21489
3043400,10/31/16,11:44:29,10/31/16 11:44,28,6760,6384558080,5937983363,5.946083069,5.530177954,"117,475","27,403","20,644","6,636",0.21236,0.19751
3043403,10/31/16,11:45:08,10/31/16 11:45,52,6885,35418480640,11823062789,32.98603058,11.01108528,"214,803","50,158","37,752","12,121",0.63435,0.21175
3043415,10/31/16,11:53:45,10/31/16 11:53,28,6636,13883756544,5313666344,12.93025589,4.94873742,"106,412","25,284","18,954","5,936",0.46179,0.17674
3043417,10/31/16,11:54:07,10/31/16 11:54,39,6518,21266632704,8756287662,19.80609512,8.154928369,"163,069","37,775","28,026","9,243",0.50785,0.20910
3043420,10/31/16,11:56:18,10/31/16 11:56,38,6589,15492919296,8183465576,14.42890549,7.62144623,"159,798","37,842","29,252","9,006",0.37971,0.20056
3043426,10/31/16,12:05:47,10/31/16 12:05,15,6335,4922798080,2889787329,4.584712982,2.691324175,"62,860","14,626","10,571","3,555",0.30565,0.17942
3043428,10/31/16,12:05:50,10/31/16 12:05,15,6415,2329845760,2928482082,2.169837952,2.727361472,"63,063","14,749","12,968","3,555",0.14466,0.18182
3043432,10/31/16,12:07:35,10/31/16 12:07,17,6475,4960096256,3282735293,4.619449615,3.057285485,"71,659","16,897","13,762","4,029",0.27173,0.17984
3043441,10/31/16,12:12:20,10/31/16 12:12,15,6790,2422878208,2657626256,2.256481171,2.475107327,"62,668","14,478","10,409","3,555",0.15043,0.16501
3043446,10/31/16,12:13:08,10/31/16 12:13,15,6451,2187444224,2761070556,2.037216187,2.571447339,"62,639","14,493","10,452","3,555",0.13581,0.17143
3043458,10/31/16,12:17:52,10/31/16 12:17,22,6375,12748853248,4341797045,11.87329483,4.043613602,"92,102","21,218","15,308","5,214",0.53970,0.18380
3043464,10/31/16,12:20:27,10/31/16 12:20,15,6335,4404932608,2958445773,4.102413177,2.755267334,"62,643","14,497","10,408","3,555",0.27349,0.18368
3043465,10/31/16,12:23:02,10/31/16 12:23,15,6222,6115979264,2984264932,5.695949554,2.7793133,"62,785","14,507","10,417","3,555",0.37973,0.18529
3043471,10/31/16,12:26:04,10/31/16 12:26,15,6482,2223849472,2939603446,2.071121216,2.73771905,"62,805","14,527","10,478","3,555",0.13807,0.18251
3043671,10/31/16,14:24:32,10/31/16 14:24,15,6349,4627243008,2616916918,4.309455872,2.437193802,"59,844","13,921","9,957","3,404",0.28730,0.16248
3043767,10/31/16,15:17:50,10/31/16 15:17,15,6366,3515662336,2929651371,3.274215698,2.728450458,"62,589","14,487","10,355","3,555",0.21828,0.18190
3043773,10/31/16,15:21:05,10/31/16 15:21,15,6180,3137409024,2818336843,2.92193985,2.624780725,"62,490","14,476","10,370","3,555",0.19480,0.17499
3043778,10/31/16,15:23:03,10/31/16 15:23,15,6317,5765799936,2820679823,5.369819641,2.626962795,"62,484","14,470","10,734","3,555",0.35799,0.17513
3043780,10/31/16,15:25:47,10/31/16 15:25,21,6314,7826419712,4078959455,7.288921356,3.798827021,"87,411","20,253","14,891","4,977",0.34709,0.18090
3043885,10/31/16,15:50:00,10/31/16 15:50,15,6493,6169673728,2667873245,5.745956421,2.484650579,"62,629","14,483","10,260","3,555",0.38306,0.16564
3043921,10/31/16,16:06:18,10/31/16 16:06,18,6051,1302683648,480355240,1.213218689,0.447365679,"13,017","2,901","2,397",711,0.06740,0.02485
3043923,10/31/16,16:07:55,10/31/16 16:07,17,6417,4521320448,3547409014,4.2108078,3.303782096,"70,939","16,485","11,853","4,029",0.24769,0.19434
3043924,10/31/16,16:11:01,10/31/16 16:11,15,6552,5287211008,2719910067,4.924098969,2.533113646,"62,735","14,589","10,213","3,555",0.32827,0.16887
3043964,10/31/16,16:26:45,10/31/16 16:26,15,6421,8457474048,2768210680,7.876636505,2.578097098,"62,646","14,588","10,293","3,555",0.52511,0.17187
3043966,10/31/16,16:27:27,10/31/16 16:27,15,6256,6527442944,2932145184,6.079154968,2.730773002,"62,539","14,525","10,515","3,555",0.40528,0.18205
3043967,10/31/16,16:28:16,10/31/16 16:28,15,6393,3612930048,2902511504,3.364803314,2.703174487,"62,671","14,613","10,388","3,555",0.22432,0.18021
3043977,10/31/16,16:41:04,10/31/16 16:41,17,6107,3195195392,3394567822,2.975757599,3.161437644,"71,087","16,457","11,856","4,029",0.17504,0.18597
3044008,10/31/16,17:06:35,10/31/16 17:06,15,6360,6354386944,2572308586,5.917984009,2.395649055,"62,644","14,630","10,535","3,555",0.39453,0.15971
3044013,10/31/16,17:08:04,10/31/16 17:08,15,6355,3602751488,2713577785,3.355323792,2.527216249,"62,772","14,714","10,553","3,555",0.22369,0.16848
3044028,10/31/16,17:17:29,10/31/16 17:17,17,6567,6367858688,3225411478,5.930530548,3.003898522,"71,377","16,879","13,051","4,029",0.34885,0.17670
3044037,10/31/16,17:31:04,10/31/16 17:31,34,6648,22412521472,7546403420,20.8732872,7.028135862,"142,725","33,833","25,843","8,058",0.61392,0.20671
3044058,10/31/16,17:49:42,10/31/16 17:49,15,6468,5352488960,2796688104,4.984893799,2.604618765,"63,050","14,904","11,259","3,555",0.33233,0.17364
3044064,10/31/16,17:53:45,10/31/16 17:53,15,6223,5566468096,2595672106,5.184177399,2.417408029,"62,937","14,887","11,455","3,555",0.34561,0.16116
3044066,10/31/16,17:55:17,10/31/16 17:55,15,6676,5998850048,2742421941,5.586864471,2.554079463,"63,038","14,900","11,123","3,555",0.37246,0.17027
3044074,10/31/16,17:59:03,10/31/16 17:59,15,6216,5100441600,2852965946,4.750156403,2.65703159,"62,958","14,908","11,762","3,555",0.31668,0.17714
3044080,10/31/16,18:08:20,10/31/16 18:08,16,6071,7521497088,2560454342,7.004940033,2.38460893,"61,046","14,192","10,102","3,381",0.43781,0.14904
3044081,10/31/16,18:09:28,10/31/16 18:09,16,6053,2460577792,2036102633,2.291591644,1.896268346,"52,578","12,313","8,961","2,762",0.14322,0.11852
3044082,10/31/16,18:09:55,10/31/16 18:09,22,6363,8439377920,5153998329,7.859783173,4.800034993,"91,671","21,227","15,448","5,214",0.35726,0.21818
3044084,10/31/16,18:16:26,10/31/16 18:16,29,6872,15652933632,6418563466,14.57793045,5.977753052,"121,055","28,093","20,245","6,873",0.50269,0.20613
3044085,10/31/16,18:16:39,10/31/16 18:16,16,6326,6992207872,3100653929,6.512001038,2.887709,"66,726","15,514","11,137","3,792",0.40700,0.18048
3044086,10/31/16,18:19:20,10/31/16 18:19,23,6442,12776370176,5122150319,11.89892197,4.770374223,"96,188","22,370","15,922","5,451",0.51734,0.20741
3044108,10/31/16,18:48:49,10/31/16 18:48,15,6219,5589516288,2832123692,5.2056427,2.637620728,"62,576","14,474","10,440","3,555",0.34704,0.17584
3044114,10/31/16,18:53:14,10/31/16 18:53,15,6679,2876555264,2800677645,2.679000854,2.608334315,"62,778","14,500","10,684","3,555",0.17860,0.17389
3044117,10/31/16,18:55:58,10/31/16 18:55,15,6844,4851228672,2875931939,4.518058777,2.678420338,"62,821","14,587","10,713","3,555",0.30120,0.17856
3044128,10/31/16,19:10:47,10/31/16 19:10,22,6477,11904876544,4144157871,11.08728027,3.859547778,"86,476","20,170","14,559","4,884",0.50397,0.17543
3044132,10/31/16,19:22:15,10/31/16 19:22,15,6526,9882218496,2587844030,9.203533173,2.410117565,"62,834","14,600","10,684","3,555",0.61357,0.16067
3044135,10/31/16,19:25:42,10/31/16 19:25,17,6109,6363435008,3281216103,5.926410675,3.055870629,"71,158","16,484","11,875","4,029",0.34861,0.17976
3044146,10/31/16,19:38:00,10/31/16 19:38,15,6108,2319798272,2866431385,2.160480499,2.669572257,"62,951","14,541","10,324","3,555",0.14403,0.17797
3044149,10/31/16,19:47:25,10/31/16 19:47,15,6614,2962010112,2642625528,2.758586884,2.46113681,"62,895","14,617","10,703","3,555",0.18391,0.16408
3044151,10/31/16,19:55:27,10/31/16 19:55,29,6793,13773119488,6710491556,12.8272171,6.249632273,"121,339","28,025","21,080","6,873",0.44232,0.21550
3044155,10/31/16,20:02:59,10/31/16 20:02,15,6283,2213138432,3037701157,2.061145782,2.829079662,"62,768","14,490","10,458","3,555",0.13741,0.18861
3044196,10/31/16,20:07:20,10/31/16 20:07,15,6289,2242154496,3013379585,2.088169098,2.806428433,"62,727","14,493","10,773","3,555",0.13921,0.18710
3044198,10/31/16,20:17:59,10/31/16 20:17,16,6363,3983069184,3144273750,3.709522247,2.928333124,"64,076","14,867","10,756","3,598",0.23185,0.18302
3044215,10/31/16,20:46:03,10/31/16 20:46,15,6420,4022829056,2715554685,3.746551514,2.529057381,"62,683","14,493","11,149","3,555",0.24977,0.16860
3044217,10/31/16,20:50:50,10/31/16 20:50,15,6341,7892586496,2746912361,7.350543976,2.558261492,"59,947","13,936","10,092","3,380",0.49004,0.17055
3044221,10/31/16,21:02:57,10/31/16 21:02,26,6547,8817287168,5757384108,8.211738586,5.361981791,"108,736","25,104","18,289","6,162",0.31584,0.20623
3044222,10/31/16,21:03:17,10/31/16 21:03,19,6587,6540009472,3532915756,6.090858459,3.290284198,"76,548","17,701","12,874","4,298",0.32057,0.17317
3044223,10/31/16,21:08:17,10/31/16 21:08,15,6176,6892425216,2818372918,6.419071198,2.624814322,"62,684","14,494","10,352","3,555",0.42794,0.17499
3044224,10/31/16,21:11:46,10/31/16 21:11,15,6215,8675139584,2785767311,8.079353333,2.594447984,"62,956","14,774","11,753","3,555",0.53862,0.17296
3044227,10/31/16,21:20:32,10/31/16 21:20,15,6210,2472931328,2568483584,2.303096771,2.392086744,"62,982","14,896","11,696","3,555",0.15354,0.15947
3044228,10/31/16,21:20:47,10/31/16 21:20,15,6360,4384948224,2496560367,4.08380127,2.325103029,"63,008","14,906","11,080","3,555",0.27225,0.15501
3044229,10/31/16,21:20:50,10/31/16 21:20,15,6348,2184204288,2169235419,2.034198761,2.020257915,"57,292","13,504","9,949","3,158",0.13561,0.13468
3044254,10/31/16,21:26:26,10/31/16 21:26,19,6219,8216178688,2702991016,7.651912689,2.517356552,"65,562","15,527","11,781","3,561",0.40273,0.13249
3044263,10/31/16,21:38:14,10/31/16 21:38,15,6298,6113099776,2676361505,5.693267822,2.492555887,"62,965","14,907","11,036","3,555",0.37955,0.16617
3044270,10/31/16,21:48:36,10/31/16 21:48,15,6268,5365571584,2686863937,4.997077942,2.502337039,"63,006","14,912","11,613","3,555",0.33314,0.16682
3044271,10/31/16,21:49:13,10/31/16 21:49,15,6449,6140256256,2792208089,5.718559265,2.600446426,"62,898","14,884","11,292","3,555",0.38124,0.17336
3044272,10/31/16,21:52:44,10/31/16 21:52,18,6300,7719866368,3566706655,7.189685822,3.321754425,"74,997","17,433","12,785","4,266",0.39943,0.18454
3044277,10/31/16,22:04:20,10/31/16 22:04,15,6436,6180712448,2789412300,5.75623703,2.597842645,"62,573","14,603","10,542","3,555",0.38375,0.17319
3044279,10/31/16,22:11:28,10/31/16 22:11,15,6727,5529784320,2683538981,5.15001297,2.499240433,"59,949","14,026","10,214","3,403",0.34333,0.16662
3044286,10/31/16,23:01:45,10/31/16 23:01,26,6452,5712797696,5424298365,5.320457458,5.051771519,"109,144","25,792","19,233","6,162",0.20463,0.19430
3044287,10/31/16,23:01:48,10/31/16 23:01,15,6235,6664441856,2480734492,6.206745148,2.310364034,"57,204","13,504","9,748","3,186",0.41378,0.15402
3044289,10/31/16,23:02:37,10/31/16 23:02,26,6332,17404809216,5807930538,16.20949173,5.409056822,"109,410","25,998","19,357","6,157",0.62344,0.20804
3044290,10/31/16,23:06:38,10/31/16 23:06,22,6567,11569790976,4767259718,10.77520752,4.439856594,"92,538","21,874","16,651","5,214",0.48978,0.20181
3044291,10/31/16,23:06:49,10/31/16 23:06,26,6356,15925321728,5762211634,14.83161163,5.366477774,"109,343","25,851","20,022","6,162",0.57045,0.20640
3044292,10/31/16,23:06:59,10/31/16 23:06,22,6534,7572467712,4608524679,7.052410126,4.292023069,"92,471","21,971","16,486","5,214",0.32056,0.19509
3044299,10/31/16,23:34:19,10/31/16 23:34,57,6741,47213502464,12947950597,43.97100067,12.05871869,"236,218","55,723","42,714","13,296",0.77142,0.21156
3044303,10/31/16,23:49:08,10/31/16 23:49,116,6874,98187767808,27086361948,91.44448471,25.22614035,"487,792","115,412","97,103","27,492",0.78831,0.21747
3044310,11/01/16,0:02:41,11/1/16 0:02,173,6660,1.43851E+11,40850951205,133.9717255,38.04541305,"718,937","170,220","139,034","40,445",0.77440,0.21992
3044311,11/01/16,0:06:08,11/1/16 0:06,210,6707,1.78345E+11,49716538355,166.0965958,46.3021345,"873,640","203,382","164,638","49,355",0.79094,0.22049
3044314,11/01/16,0:08:03,11/1/16 0:08,154,6437,1.26305E+11,35230903143,117.6304283,32.81133542,"642,170","151,764","129,022","36,152",0.76383,0.21306
3044321,11/01/16,0:17:03,11/1/16 0:17,29,6595,16694337536,6567559811,15.54781342,6.116516712,"121,976","28,854","22,457","6,873",0.53613,0.21091
3044323,11/01/16,0:22:27,11/1/16 0:22,29,6753,16180846592,6462794962,15.06958771,6.018946843,"118,774","27,595","20,098","6,674",0.51964,0.20755
3044324,11/01/16,0:22:43,11/1/16 0:22,300,6889,2.50672E+11,73858507518,233.4567986,68.78609538,"1,231,194","287,613","310,753","69,340",0.77819,0.22929
3044328,11/01/16,0:40:57,11/1/16 0:40,192,6777,1.60134E+11,45281538236,149.136776,42.17171877,"791,366","187,361","158,063","44,577",0.77675,0.21964
3044330,11/01/16,0:44:52,11/1/16 0:44,15,6367,5808418816,2542713573,5.409511566,2.368086551,"63,052","14,914","10,703","3,555",0.36063,0.15787
3044331,11/01/16,0:45:08,11/1/16 0:45,40,6522,26393096192,8938048203,24.5804863,8.324206064,"166,953","38,945","30,135","9,480",0.61451,0.20811
3044336,11/01/16,1:07:49,11/1/16 1:07,15,6598,8705941504,2977664111,8.108039856,2.773165806,"63,050","14,904","11,237","3,555",0.54054,0.18488
